utterance|intent|domain|dialogue_id
list all the shots i need to travel to france|vaccines|travel|single_sen
what vaccinations do i needs to travel to paris|vaccines|travel|single_sen
what vaccinations are required to enter paris from outside the country|vaccines|travel|single_sen
tell me what vaccinations i need to get into france|vaccines|travel|single_sen
should i get any vaccines before going over to the uk|vaccines|travel|single_sen
what is my vacation schedule look like|pto_balance|work|single_sen
can you explain to me what type of vacation days i have still|pto_balance|work|single_sen
what type of vacation schedule do i have left|pto_balance|work|single_sen
can i get vacation day totals i have left|pto_balance|work|single_sen
how many vacation days do i have saved up, please|pto_balance|work|single_sen
how many vacation days do i have remaining|pto_balance|work|single_sen
how many vacation days do i have saved up|pto_balance|work|single_sen
how many vacation days do i have remaining, please|pto_balance|work|single_sen
how many vacation days do i have left|pto_balance|work|single_sen
how many vacation days do i still have|pto_balance|work|single_sen
how many vacation days do i still get|pto_balance|work|single_sen
i want to know how much vacation time i can use|pto_balance|work|single_sen
do i have any vacation days to use|pto_balance|work|single_sen
tell me if i have any spare vacation days|pto_balance|work|single_sen
do i have any vacation time left|pto_balance|work|single_sen
do i have any vacation days left|pto_balance|work|single_sen
how many holiday days do i have left to use|pto_balance|work|single_sen
i want to know how many vacation days i can use|pto_balance|work|single_sen
how many vacation days do i have|pto_balance|work|single_sen
do i have any personal days left|pto_balance|work|single_sen
how many of my vacation days do i have remaining|pto_balance|work|single_sen
how many vacation hours do i have|pto_balance|work|single_sen
how much paid time off do i have saved|pto_balance|work|single_sen
how many days do i have left of pto|pto_balance|work|single_sen
how many day of my vacation are left for the year|pto_balance|work|single_sen
how many pto days do i have left|pto_balance|work|single_sen
how many pto days do i have for the year|pto_balance|work|single_sen
how many vacation days do i have for the year|pto_balance|work|single_sen
how many vacation days have i accrued|pto_balance|work|single_sen
can you tell me how much pto i still have|pto_balance|work|single_sen
what's the current amount of vacation owed to me|pto_balance|work|single_sen
what number of vacation days remain for me|pto_balance|work|single_sen
how many days can i slack off this year|pto_balance|work|single_sen
do i have enough vacation to take a european trip|pto_balance|work|single_sen
how much vacation am i currently entitled to|pto_balance|work|single_sen
what's the amount of pto i have left|pto_balance|work|single_sen
how much paid time off have i earned to date|pto_balance|work|single_sen
what pto time to i have remaining|pto_balance|work|single_sen
what's the current count of my pto days|pto_balance|work|single_sen
what's the count of vacation days i have left|pto_balance|work|single_sen
how much pto have i accrued|pto_balance|work|single_sen
do i still have any pto days left, and if so, how many|pto_balance|work|single_sen
how much pto do i have left|pto_balance|work|single_sen
how much time off do i have left|pto_balance|work|single_sen
what's my vacation day total|pto_balance|work|single_sen
do i still have vacation days|pto_balance|work|single_sen
how many vacation days do i have to spend|pto_balance|work|single_sen
check how much pto i have left|pto_balance|work|single_sen
what's the status on my vacation days|pto_balance|work|single_sen
check days of pto|pto_balance|work|single_sen
what is the saved vacation time i have left|pto_balance|work|single_sen
how much time do i have for vacation saved|pto_balance|work|single_sen
how many days of vacation time do i have saved|pto_balance|work|single_sen
what is the amount of vacation days i have left|pto_balance|work|single_sen
how many saved days of vacation time do i have|pto_balance|work|single_sen
how many days for vacation do i have left|pto_balance|work|single_sen
hoe many vacation days are left for me|pto_balance|work|single_sen
how many days are left for me for vacation if i may ask|pto_balance|work|single_sen
how many days off for vacation do i have left|pto_balance|work|single_sen
how many vacation days do i have left this year|pto_balance|work|single_sen
how many vacation days do i have saved|pto_balance|work|single_sen
can you figure out how many vacation days i have left|pto_balance|work|single_sen
i have how many vacation days saved up|pto_balance|work|single_sen
i have how many vacation days left this year|pto_balance|work|single_sen
i have how many vacation days left|pto_balance|work|single_sen
how many days of vacation have i saved|pto_balance|work|single_sen
i've saved what number of days of vacation|pto_balance|work|single_sen
tell me the number of vacation days i have stored|pto_balance|work|single_sen
what's the number of remaining vacation days i have|pto_balance|work|single_sen
how many pto days do i have remaining|pto_balance|work|single_sen
what is my remaining pto days|pto_balance|work|single_sen
can you tell me the number of pto days i have left|pto_balance|work|single_sen
can you tell me the remaining time i have for pto|pto_balance|work|single_sen
do you know ho many vacation days i currently have|pto_balance|work|single_sen
would you please tell me how many vacation days i have|pto_balance|work|single_sen
please tell me how many vacation days i currently have|pto_balance|work|single_sen
could you tell me how many vacation days i have left|pto_balance|work|single_sen
how many days of vacation do i have|pto_balance|work|single_sen
how much vacation time have i accrued|pto_balance|work|single_sen
how many vacation hours have i accrued|pto_balance|work|single_sen
please calculate my vacation time|pto_balance|work|single_sen
i'd like to know how many vacation days i have|pto_balance|work|single_sen
i want to know how many vacation days i have|pto_balance|work|single_sen
what number of vacation days do i have|pto_balance|work|single_sen
tell me how many vacation days i have|pto_balance|work|single_sen
let me know the number of vacation days i have|pto_balance|work|single_sen
i need to know how many vacation days i have|pto_balance|work|single_sen
would you provide the number of vacation days i have|pto_balance|work|single_sen
provide me the number of vacation days i have|pto_balance|work|single_sen
how much pto do i have|pto_balance|work|single_sen
do i have any remaining pto days|pto_balance|work|single_sen
how much paid time off do i have|pto_balance|work|single_sen
do i have any pto days left|pto_balance|work|single_sen
do i have enough pto to take time off|pto_balance|work|single_sen
how many more vacation days do i have for the year|pto_balance|work|single_sen
tell me how many vacation days i have left|pto_balance|work|single_sen
how many more vacation days can i use this year|pto_balance|work|single_sen
how many vacation days are available to me|pto_balance|work|single_sen
how many more pto days are there for me|pto_balance|work|single_sen
let me know my vacation time|pto_balance|work|single_sen
i'm at home, so where is the closest starbucks|directions|auto_and_commute|single_sen
what's the distance between home and the closest starbucks|directions|auto_and_commute|single_sen
is there a starbucks close to home|directions|auto_and_commute|single_sen
direct me to the closest starbucks near home|directions|auto_and_commute|single_sen
does home have a starbucks nearby|directions|auto_and_commute|single_sen
how do i get to the beach by bus|directions|auto_and_commute|single_sen
how do i get to the park on foot|directions|auto_and_commute|single_sen
how do i get to the train on foot|directions|auto_and_commute|single_sen
how do i get to the mall by bus|directions|auto_and_commute|single_sen
how to i get to the mall on foot|directions|auto_and_commute|single_sen
how do i get to the supermarket on foot|directions|auto_and_commute|single_sen
how do i get to the museum on foot|directions|auto_and_commute|single_sen
how do i get to the college by bus|directions|auto_and_commute|single_sen
how do i get to the hotel by bus|directions|auto_and_commute|single_sen
how do i get to the museum by bus|directions|auto_and_commute|single_sen
assist me to know how to get to target by bus|directions|auto_and_commute|single_sen
would you tell me how to get to walmart by bus|directions|auto_and_commute|single_sen
i am needing you to tell me how to get to dallas, texas, by bus|directions|auto_and_commute|single_sen
i need to know how to get to target by bus|directions|auto_and_commute|single_sen
tell me how to get to target by bus|directions|auto_and_commute|single_sen
i need to know where the nearest place that has mountain dew is|directions|auto_and_commute|single_sen
how can i take a bus to dallas|directions|auto_and_commute|single_sen
what steps do i need to take to take a bus to detroit|directions|auto_and_commute|single_sen
how can i travel by bus to the grand canyon|directions|auto_and_commute|single_sen
direct me to the closest korean grocery|directions|auto_and_commute|single_sen
i want to visit chicago by bus what do i need to do|directions|auto_and_commute|single_sen
tell me where is the closest coffee shop|directions|auto_and_commute|single_sen
where can i find the mall closest to here|directions|auto_and_commute|single_sen
can you tell me where the nearest rest station to me is|directions|auto_and_commute|single_sen
i want to take a bus to mexico city how do i do that|directions|auto_and_commute|single_sen
let me know how to get to the starbucks nearby|directions|auto_and_commute|single_sen
would you give me directions to the closest starbucks restaurant|directions|auto_and_commute|single_sen
how do i get to the closest starbucks|directions|auto_and_commute|single_sen
where is the closest starbucks|directions|auto_and_commute|single_sen
please give me directions to the nearest starbucks|directions|auto_and_commute|single_sen
could you tell me how to get to the statue of liberty by bus|directions|auto_and_commute|single_sen
from here, how do i get to the statue of liberty by bus|directions|auto_and_commute|single_sen
i want to know how to get to statue of liberty by bus|directions|auto_and_commute|single_sen
how do i get to statue of liberty by bus|directions|auto_and_commute|single_sen
which bus should i take to get to the statue of liberty|directions|auto_and_commute|single_sen
how close is a gas station to mcdonalds|directions|auto_and_commute|single_sen
i need to get to a church immediately, please take me to one!|directions|auto_and_commute|single_sen
take me to the nearest dairy queen|directions|auto_and_commute|single_sen
can i take a bus to the grand canyon|directions|auto_and_commute|single_sen
how do i get to the nearest post office|directions|auto_and_commute|single_sen
where's the nearest gas station|directions|auto_and_commute|single_sen
how would i walk to the liberty bell from here|directions|auto_and_commute|single_sen
find me the closest public bathroom|directions|auto_and_commute|single_sen
guide me to a laundromat near me|directions|auto_and_commute|single_sen
take me to the closest walmart|directions|auto_and_commute|single_sen
does the bus go to the washington monument|directions|auto_and_commute|single_sen
are there any furniture outlets near the mall|directions|auto_and_commute|single_sen
what's the best way to get to my bank by walking|directions|auto_and_commute|single_sen
can a bus get me to the statue of liberty|directions|auto_and_commute|single_sen
is a bar close to my church|directions|auto_and_commute|single_sen
how do i get to the statue of liberty on foot|directions|auto_and_commute|single_sen
what's the nearest ups store to walmart|directions|auto_and_commute|single_sen
is there a tire repair place near the post office|directions|auto_and_commute|single_sen
how do i get to the leaning tower by bus|directions|auto_and_commute|single_sen
what's the closest mcdonalds|directions|auto_and_commute|single_sen
what's the quickest way to a bank|directions|auto_and_commute|single_sen
i want to see the golden gate bridge and i'm walking on 5th street right now|directions|auto_and_commute|single_sen
is it possible to take the bus to the brooklyn bridge|directions|auto_and_commute|single_sen
give me directions to the nearest gas station|directions|auto_and_commute|single_sen
what's the direction for foot traffic to get to the eiffel tower|directions|auto_and_commute|single_sen
i need directions to get to olympia by bus|directions|auto_and_commute|single_sen
what are the directions to get to olympia by bus|directions|auto_and_commute|single_sen
do you know how i get to olympia by bus|directions|auto_and_commute|single_sen
is it possible to get to olympia by bus|directions|auto_and_commute|single_sen
is there a way to go by bus to olympia|directions|auto_and_commute|single_sen
i need an address for the closest starbucks to home|directions|auto_and_commute|single_sen
please tell me the location of the nearest target store|directions|auto_and_commute|single_sen
can you tell me where the atm closest to my current location is|directions|auto_and_commute|single_sen
where is the nearest gas station to 20th and market streets, in philadelphia, pa|directions|auto_and_commute|single_sen
find me the location of the nearest gas station|directions|auto_and_commute|single_sen
can you tell me the nearest wells fargo bank location to port authority, new york|directions|auto_and_commute|single_sen
please tell me the subway station nearest to madison square garden in new york|directions|auto_and_commute|single_sen
what are the nearest streets to the statue of liberty in new york|directions|auto_and_commute|single_sen
search for the nearest atm to newark penn station, newark in new jersey|directions|auto_and_commute|single_sen
search for the nearest expressway to the airport|directions|auto_and_commute|single_sen
where is starbucks|directions|auto_and_commute|single_sen
starbucks near me|directions|auto_and_commute|single_sen
find me starbucks|directions|auto_and_commute|single_sen
what's the nearest starbucks|directions|auto_and_commute|single_sen
where is the closest chevron gas station in columbus, ohio|directions|auto_and_commute|single_sen
where is the nearest denny's to gillette stadium|directions|auto_and_commute|single_sen
where is the closest walmart to boise, idaho|directions|auto_and_commute|single_sen
where is the closest applebees to the empire state building|directions|auto_and_commute|single_sen
where is the closest dog groomer in charlotte, north carolina|directions|auto_and_commute|single_sen
i want to know the nearest bank's location|directions|auto_and_commute|single_sen
i need to know the nearest bank's location|directions|auto_and_commute|single_sen
i want to get directions to the closest atm|directions|auto_and_commute|single_sen
i would like to know where the closest gas station is|directions|auto_and_commute|single_sen
i want directions to the closest atm|directions|auto_and_commute|single_sen
give me the location for the nearest bank|directions|auto_and_commute|single_sen
i need to know directions to the nearest gas station|directions|auto_and_commute|single_sen
can you tell me the nearest restaurant to me and give me directions|directions|auto_and_commute|single_sen
can you tell me the location of the nearest bank|directions|auto_and_commute|single_sen
where is the closest mcdonalds|directions|auto_and_commute|single_sen
how would i get to city hall via bus|directions|auto_and_commute|single_sen
what is the spelling of potato|spelling|utility|single_sen
spell potato|spelling|utility|single_sen
give me the spelling of potato|spelling|utility|single_sen
spell out potato|spelling|utility|single_sen
how do you spell tomato|spelling|utility|single_sen
can you spell water|spelling|utility|single_sen
how do you spell water|spelling|utility|single_sen
how is water spelled|spelling|utility|single_sen
water is spelled how|spelling|utility|single_sen
spell water|spelling|utility|single_sen
what's the letters in 'you' word like|spelling|utility|single_sen
the word 'you' got how many letters|spelling|utility|single_sen
how do you spell out university|spelling|utility|single_sen
how do you spell out newspaper|spelling|utility|single_sen
how do you spell out shepherd|spelling|utility|single_sen
how do you spell out espresso|spelling|utility|single_sen
how do you spell out wednesday|spelling|utility|single_sen
"can you spell ""diatribe"" for me"|spelling|utility|single_sen
"spell ""requisite"" for me"|spelling|utility|single_sen
what's the right way to spell miscellaneous|spelling|utility|single_sen
how do you spell syzygy|spelling|utility|single_sen
tell me how to spell anonymous|spelling|utility|single_sen
how is the word economy spelled|spelling|utility|single_sen
can you spell out the word special for me|spelling|utility|single_sen
i need to know how many r's are in restaurant|spelling|utility|single_sen
i need to know how to spell excellent|spelling|utility|single_sen
spell the word restaurant for me|spelling|utility|single_sen
tell me how many p's are in apple|spelling|utility|single_sen
how many e's are in sesame|spelling|utility|single_sen
tell me how many a's are in magical|spelling|utility|single_sen
what is the proper way to spell diamond|spelling|utility|single_sen
do you know how many o's are in honor|spelling|utility|single_sen
what's the right spelling of rambunctious|spelling|utility|single_sen
how do i spell catheter|spelling|utility|single_sen
can you tell me how to spell manipulation|spelling|utility|single_sen
what is the correct spelling of judgment|spelling|utility|single_sen
what's the spelling of cancer|spelling|utility|single_sen
how do you spell antithesis|spelling|utility|single_sen
how do i spell ambitious|spelling|utility|single_sen
how do you spell verisimilitude|spelling|utility|single_sen
how do you spell asian|spelling|utility|single_sen
what's the spelling of multimedia|spelling|utility|single_sen
can you tell me how to spell elephant|spelling|utility|single_sen
how do you spell hotdog|spelling|utility|single_sen
can you spell hamburger|spelling|utility|single_sen
spell government|spelling|utility|single_sen
tell me how to spell automobile|spelling|utility|single_sen
i need to know how to spell friend|spelling|utility|single_sen
how is friend spelled|spelling|utility|single_sen
how is the word acquaintance spelled|spelling|utility|single_sen
how do you spell friend|spelling|utility|single_sen
how do i spell acquaintance|spelling|utility|single_sen
what's the right way to spell indict|spelling|utility|single_sen
i want to know how to correctly spell cemetery|spelling|utility|single_sen
how do you spell mississippi|spelling|utility|single_sen
i wish i knew how to spell mississippi|spelling|utility|single_sen
can you remind me how to spell because|spelling|utility|single_sen
i need to know how to spell conscience|spelling|utility|single_sen
i need to know how to spell xylophone|spelling|utility|single_sen
how do you spell guerrilla|spelling|utility|single_sen
i am not sure how to spell punctuation|spelling|utility|single_sen
i forget how to spell xylophone|spelling|utility|single_sen
i don't know how to spell spaghetti|spelling|utility|single_sen
i don't know how to spell threshold|spelling|utility|single_sen
i don't know how to spell circumference|spelling|utility|single_sen
i don't know how to spell squirrel|spelling|utility|single_sen
i don't know how to spell mississippi|spelling|utility|single_sen
how can i spell avocado|spelling|utility|single_sen
tell me the complete spelling of definitely|spelling|utility|single_sen
i'd like to know how to spell cemetary|spelling|utility|single_sen
tell me how handkerchief is spelled|spelling|utility|single_sen
i'd like to know how acommodate is spelled|spelling|utility|single_sen
count the number of the letter a in happiness|spelling|utility|single_sen
the word is happiness; how many a's can you find in that word|spelling|utility|single_sen
"find all the ""a""s in happiness"|spelling|utility|single_sen
tell how many a's are in the word happiness|spelling|utility|single_sen
how many a's can you find in the word happiness|spelling|utility|single_sen
what is the correct spelling for antipathy|spelling|utility|single_sen
how does the dictionary spell antipathy|spelling|utility|single_sen
how do you spell antipathy|spelling|utility|single_sen
spell antipathy for me|spelling|utility|single_sen
can you give me a spelling for antipathy|spelling|utility|single_sen
how do you spell superficial|spelling|utility|single_sen
i need help spelling superficial|spelling|utility|single_sen
i need to know how to spell superficial|spelling|utility|single_sen
i can't figure out how to spell superficial|spelling|utility|single_sen
what is the right way to spell superficial|spelling|utility|single_sen
how many es are in receiving|spelling|utility|single_sen
i don't know how to spell anethesia|spelling|utility|single_sen
i don't know how to spell malfeasance|spelling|utility|single_sen
i don't know how to spell theater|spelling|utility|single_sen
i don't know how to spell apparently|spelling|utility|single_sen
what's the proper way of spelling seance|spelling|utility|single_sen
how many ts are in tethered|spelling|utility|single_sen
how many cs are in acquiescence|spelling|utility|single_sen
how many ss are in narcissism|spelling|utility|single_sen
how do you spell sanguine|spelling|utility|single_sen
can you help me spell facetiousness|spelling|utility|single_sen
i don't know how to spell drought|spelling|utility|single_sen
how man z's are in zombie|spelling|utility|single_sen
how's everything|greeting|small_talk|single_sen
how are things going|greeting|small_talk|single_sen
hello, anyone there|greeting|small_talk|single_sen
are you okay right now|greeting|small_talk|single_sen
are you doing okay|greeting|small_talk|single_sen
how's it going right now|greeting|small_talk|single_sen
ahoy hoy|greeting|small_talk|single_sen
hey there!|greeting|small_talk|single_sen
how is everything with you|greeting|small_talk|single_sen
hey hey!|greeting|small_talk|single_sen
how have you been doing|greeting|small_talk|single_sen
it's nice to see you|greeting|small_talk|single_sen
hello there!|greeting|small_talk|single_sen
how is it going|greeting|small_talk|single_sen
how are things with you|greeting|small_talk|single_sen
hiya!|greeting|small_talk|single_sen
what's up|greeting|small_talk|single_sen
how're you doing|greeting|small_talk|single_sen
it's good to see you|greeting|small_talk|single_sen
is everything going okay|greeting|small_talk|single_sen
how is everything going|greeting|small_talk|single_sen
how goes it|greeting|small_talk|single_sen
hello, ai|greeting|small_talk|single_sen
hey, ai|greeting|small_talk|single_sen
wake up, ai|greeting|small_talk|single_sen
good day|greeting|small_talk|single_sen
greetings to you|greeting|small_talk|single_sen
hello, friend|greeting|small_talk|single_sen
whats up with you|greeting|small_talk|single_sen
hey there fellow|greeting|small_talk|single_sen
whats up|greeting|small_talk|single_sen
yo, hows it going|greeting|small_talk|single_sen
how are things for you|greeting|small_talk|single_sen
are things going well for you|greeting|small_talk|single_sen
hello siri|greeting|small_talk|single_sen
hi there alexa|greeting|small_talk|single_sen
how are you doing, ai|greeting|small_talk|single_sen
ai how are you doing today|greeting|small_talk|single_sen
how are you doing today, ai|greeting|small_talk|single_sen
how is my ai doing|greeting|small_talk|single_sen
ai how are you doing on this fine day|greeting|small_talk|single_sen
heller|greeting|small_talk|single_sen
so how is everything|greeting|small_talk|single_sen
how are you this day|greeting|small_talk|single_sen
hi how are you|greeting|small_talk|single_sen
how is everything going for you|greeting|small_talk|single_sen
hi how is everything|greeting|small_talk|single_sen
well hello|greeting|small_talk|single_sen
just wanted to say hi|greeting|small_talk|single_sen
how is your day|greeting|small_talk|single_sen
why hello|greeting|small_talk|single_sen
are you well|greeting|small_talk|single_sen
hola|greeting|small_talk|single_sen
good to see you|greeting|small_talk|single_sen
how've you been feeling|greeting|small_talk|single_sen
how are things|greeting|small_talk|single_sen
are you doing well|greeting|small_talk|single_sen
good evening|greeting|small_talk|single_sen
yo|greeting|small_talk|single_sen
ai, how are you feeling|greeting|small_talk|single_sen
how is the ai doing|greeting|small_talk|single_sen
ai, how are you doing|greeting|small_talk|single_sen
hi ai|greeting|small_talk|single_sen
have you been good|greeting|small_talk|single_sen
is everything ok with you|greeting|small_talk|single_sen
how have you been|greeting|small_talk|single_sen
are you doing ok|greeting|small_talk|single_sen
how are you|greeting|small_talk|single_sen
how's life|greeting|small_talk|single_sen
what's up with you|greeting|small_talk|single_sen
what's going on|greeting|small_talk|single_sen
how's it going with you|greeting|small_talk|single_sen
how's ife treating you|greeting|small_talk|single_sen
hello how's it going|greeting|small_talk|single_sen
how are you today|greeting|small_talk|single_sen
can you tell me how you're doing today|greeting|small_talk|single_sen
how are you this fine day|greeting|small_talk|single_sen
how are things treating you|greeting|small_talk|single_sen
aloha|greeting|small_talk|single_sen
are you feeling okay|greeting|small_talk|single_sen
how do you feel|greeting|small_talk|single_sen
bonjour|greeting|small_talk|single_sen
how are things going for you|greeting|small_talk|single_sen
what do you feel like doing|greeting|small_talk|single_sen
hello, what's up|greeting|small_talk|single_sen
hey how's life|greeting|small_talk|single_sen
hi there|greeting|small_talk|single_sen
hey how's it hanging|greeting|small_talk|single_sen
tell me how you've been|greeting|small_talk|single_sen
how is life treating you|greeting|small_talk|single_sen
hi there, how are things|greeting|small_talk|single_sen
hello, how are you|greeting|small_talk|single_sen
hey, how's it going|greeting|small_talk|single_sen
hello, are you doing alright|greeting|small_talk|single_sen
hi! are you doing okay|greeting|small_talk|single_sen
what's happening|greeting|small_talk|single_sen
hey what's up|greeting|small_talk|single_sen
why, hello bandit|greeting|small_talk|single_sen
howdy, what's new|greeting|small_talk|single_sen
salutations!|greeting|small_talk|single_sen
make the settings go back to the original|reset_settings|meta|single_sen
go back the the settings you had originally|reset_settings|meta|single_sen
change settings to how they were originally|reset_settings|meta|single_sen
go back to your original settings|reset_settings|meta|single_sen
reset the factory settings|reset_settings|meta|single_sen
reset the factory settings please|reset_settings|meta|single_sen
reset the factory settings now please|reset_settings|meta|single_sen
please reset the factory settings|reset_settings|meta|single_sen
reset the factory settings if possible|reset_settings|meta|single_sen
go ahead and reset your factory settings|reset_settings|meta|single_sen
change to factory settings now|reset_settings|meta|single_sen
please go back to to factory settings now|reset_settings|meta|single_sen
go back to factory settings now|reset_settings|meta|single_sen
you need to go back to the original settings|reset_settings|meta|single_sen
go ahead and go back to the original settings|reset_settings|meta|single_sen
i want you to reset your factory settings|reset_settings|meta|single_sen
please go back to the original settings|reset_settings|meta|single_sen
please reset your factory settings|reset_settings|meta|single_sen
go back to the original settings now|reset_settings|meta|single_sen
please go back to the settings of the original|reset_settings|meta|single_sen
i need you to reset your factory settings|reset_settings|meta|single_sen
you got to go back to factory settings now|reset_settings|meta|single_sen
please go to factory settings now|reset_settings|meta|single_sen
restore my factory settings immediately please|reset_settings|meta|single_sen
go back to factory settings please|reset_settings|meta|single_sen
can you restore factory settings now|reset_settings|meta|single_sen
go back to the factory settings for this device|reset_settings|meta|single_sen
i want factory settings restores right now|reset_settings|meta|single_sen
do a hard reset to factory settings|reset_settings|meta|single_sen
i'd like to reset to factory settings|reset_settings|meta|single_sen
clear all settings in a reset|reset_settings|meta|single_sen
please revert all settings to factory default|reset_settings|meta|single_sen
i'd like to revert to factory settings|reset_settings|meta|single_sen
reset to factory default|reset_settings|meta|single_sen
do a hard reset|reset_settings|meta|single_sen
please revert to your factory settings|reset_settings|meta|single_sen
return to your factory settings|reset_settings|meta|single_sen
you need to reset your factory settings|reset_settings|meta|single_sen
would you reset your factory settings|reset_settings|meta|single_sen
you should reset your factory settings|reset_settings|meta|single_sen
could you reset your factory settings please|reset_settings|meta|single_sen
reset to original settings|reset_settings|meta|single_sen
return to default settings|reset_settings|meta|single_sen
return to factory default|reset_settings|meta|single_sen
change back to your initial settings please|reset_settings|meta|single_sen
go back to your normal settings please|reset_settings|meta|single_sen
alter back to your orginal settings|reset_settings|meta|single_sen
reset to your natural settings|reset_settings|meta|single_sen
change back to your factory settins|reset_settings|meta|single_sen
i want to go back to the factory settings|reset_settings|meta|single_sen
help me get my device back to it's factory settings|reset_settings|meta|single_sen
tell me how i can reset to factory settings|reset_settings|meta|single_sen
i want my original settings back|reset_settings|meta|single_sen
return it back to the original settings|reset_settings|meta|single_sen
please turn my settings back to the original settings|reset_settings|meta|single_sen
get my back to factory settings|reset_settings|meta|single_sen
refresh to factory defaults|reset_settings|meta|single_sen
reset to default settings please|reset_settings|meta|single_sen
reset device to original settings|reset_settings|meta|single_sen
reset to default settings|reset_settings|meta|single_sen
please change back to initial device settings|reset_settings|meta|single_sen
go back to initial factory state|reset_settings|meta|single_sen
go back to initial settings|reset_settings|meta|single_sen
make all settings the initial defaults if you would|reset_settings|meta|single_sen
revert to factory settings please|reset_settings|meta|single_sen
i want you to reset to brand new please|reset_settings|meta|single_sen
revert to your factory settings|reset_settings|meta|single_sen
restore your original settings|reset_settings|meta|single_sen
restore your factory settings, please|reset_settings|meta|single_sen
restore your original settings now|reset_settings|meta|single_sen
restore your original settings, please|reset_settings|meta|single_sen
revert back to your factory settings|reset_settings|meta|single_sen
return to your original settings, please|reset_settings|meta|single_sen
revert to your factory settings, please|reset_settings|meta|single_sen
switch back to your factory settings|reset_settings|meta|single_sen
revert back to your factory settings, please|reset_settings|meta|single_sen
is it possible to change to original settings|reset_settings|meta|single_sen
can you go back to my original settings|reset_settings|meta|single_sen
i need you to switch to my original settings|reset_settings|meta|single_sen
go to default setting|reset_settings|meta|single_sen
change back to default settings|reset_settings|meta|single_sen
i want to be switched back to my factory settings|reset_settings|meta|single_sen
i'd like to switch back to my factory settings|reset_settings|meta|single_sen
put me back on my factory settings|reset_settings|meta|single_sen
i need to switch back to my factory settings|reset_settings|meta|single_sen
i need to go back on my factory settings|reset_settings|meta|single_sen
return to your original settings|reset_settings|meta|single_sen
restore the factory settings|reset_settings|meta|single_sen
let's go to default settings|reset_settings|meta|single_sen
go to factory settings|reset_settings|meta|single_sen
would you please reboot yourself to factory settings|reset_settings|meta|single_sen
please go back to your factory settings|reset_settings|meta|single_sen
please reconfigure yourself back to factory settings|reset_settings|meta|single_sen
i would like you to revert to your factory settings|reset_settings|meta|single_sen
i want to put you back to original settings|reset_settings|meta|single_sen
i want you reset to factory settings|reset_settings|meta|single_sen
i want factory settings put back in place|reset_settings|meta|single_sen
i want to reset your settings to the original|reset_settings|meta|single_sen
go back to the original settings|reset_settings|meta|single_sen
go back to your factory settings|reset_settings|meta|single_sen
what's your full name|what_is_your_name|small_talk|single_sen
i didn't get your name|what_is_your_name|small_talk|single_sen
what's should i call you by|what_is_your_name|small_talk|single_sen
can you tell me the ai's name|what_is_your_name|small_talk|single_sen
what is the ai's name|what_is_your_name|small_talk|single_sen
does the ai have a name|what_is_your_name|small_talk|single_sen
i'd like to know what to call you|what_is_your_name|small_talk|single_sen
what name do you prefer|what_is_your_name|small_talk|single_sen
do you have a preference regarding what i should call you|what_is_your_name|small_talk|single_sen
do you have a name i can use|what_is_your_name|small_talk|single_sen
what are you called|what_is_your_name|small_talk|single_sen
give me your name|what_is_your_name|small_talk|single_sen
what do people call you|what_is_your_name|small_talk|single_sen
what is your full name|what_is_your_name|small_talk|single_sen
tell me your full name|what_is_your_name|small_talk|single_sen
should i call you something in particular|what_is_your_name|small_talk|single_sen
what should i refer to you as|what_is_your_name|small_talk|single_sen
what name would you like me to call you|what_is_your_name|small_talk|single_sen
what name do you want me to call you|what_is_your_name|small_talk|single_sen
do you have a name that i can call you|what_is_your_name|small_talk|single_sen
what name should i use when talking with you|what_is_your_name|small_talk|single_sen
is there a particular name i should call you|what_is_your_name|small_talk|single_sen
is there a name that you preferred to be called by|what_is_your_name|small_talk|single_sen
please tell me the name i should use when talking to you|what_is_your_name|small_talk|single_sen
can i have your name please|what_is_your_name|small_talk|single_sen
can you me what they call you|what_is_your_name|small_talk|single_sen
and what would your name be|what_is_your_name|small_talk|single_sen
what name should i use for you|what_is_your_name|small_talk|single_sen
what would your name be|what_is_your_name|small_talk|single_sen
what do you want me to call you|what_is_your_name|small_talk|single_sen
what would you like to be called|what_is_your_name|small_talk|single_sen
what do you want me to refer to you as|what_is_your_name|small_talk|single_sen
what name would you like me to use|what_is_your_name|small_talk|single_sen
what name should i call you|what_is_your_name|small_talk|single_sen
do you have a name|what_is_your_name|small_talk|single_sen
please tell me your name|what_is_your_name|small_talk|single_sen
how should i refer to you|what_is_your_name|small_talk|single_sen
whats your name|what_is_your_name|small_talk|single_sen
how would you like me to refer to you|what_is_your_name|small_talk|single_sen
what name should i use to call for you|what_is_your_name|small_talk|single_sen
what is the name i should use to refer to you|what_is_your_name|small_talk|single_sen
do you know your name|what_is_your_name|small_talk|single_sen
who gave you your name|what_is_your_name|small_talk|single_sen
what name was given to you|what_is_your_name|small_talk|single_sen
what can i address you|what_is_your_name|small_talk|single_sen
what name do you like to go by|what_is_your_name|small_talk|single_sen
i want to know the name that was given by the person who made you|what_is_your_name|small_talk|single_sen
do people call you by a certain name what is it|what_is_your_name|small_talk|single_sen
what do you prefer being called|what_is_your_name|small_talk|single_sen
what do you prefer to be called|what_is_your_name|small_talk|single_sen
what did your friends call you|what_is_your_name|small_talk|single_sen
do you go by any nicknames|what_is_your_name|small_talk|single_sen
