utterance|intent|domain|dialogue_id
list all flights arriving in pittsburgh monday evening from san francisco that first class|flight|airplane|single_sen
what flights from houston to milwaukee on friday on american airlines|flight|airplane|single_sen
i would like to book a flight going from tampa to seattle on may twenty sixth i would like to stop in milwaukee on the way|flight|airplane|single_sen
please list nonstop twa flights from las vegas to new york|flight|airplane|single_sen
what is airline ff|airline|airplane|single_sen
show me the flights going from pittsburgh to san francisco on monday|flight|airplane|single_sen
show me all flights arriving to denver from oakland|flight|airplane|single_sen
show me all the one way fares from tacoma to montreal|airfare|airplane|single_sen
please list the cost of all flights from philadelphia to denver airport next sunday|airfare|airplane|single_sen
i 'd like to travel from boston to baltimore on us air 269 please tell me the times|flight|airplane|single_sen
hi i want a round trip ticket to dallas|airfare|airplane|single_sen
i 'm planning a trip to pittsburgh and i live in denver can you help me|flight|airplane|single_sen
which airlines have daily flights from boston to dallas|airline|airplane|single_sen
show me the flights from san francisco to newark that leave after 11 pm|flight|airplane|single_sen
list flights leaving dallas on saturday and arriving in san francisco before 4 pm|flight|airplane|single_sen
what is ff|abbreviation|airplane|single_sen
show me the flights from atlanta to philadelphia|flight|airplane|single_sen
show me the flights from indianapolis to montreal|flight|airplane|single_sen
what flights are there on sunday from seattle to chicago|flight|airplane|single_sen
display all flights from st. petersburg and charlotte flights should leave after noon arrive after 5 pm nonstop flight|flight|airplane|single_sen
what northwest flights stop in denver|flight|airplane|single_sen
please give me a flight from pittsburgh to san francisco monday|flight|airplane|single_sen
show me flights from pittsburgh to philadelphia|flight|airplane|single_sen
what ground transportation is available from pittsburgh to downtown|ground_service|airplane|single_sen
what is fare class h|abbreviation|airplane|single_sen
show me flights with first class reservations from san francisco to pittsburgh for monday|flight|airplane|single_sen
what type of aircraft leaves from boston to washington dc before 9 am|aircraft|airplane|single_sen
delta flights to dallas please|flight|airplane|single_sen
show all airlines flying from pittsburgh to san francisco|airline|airplane|single_sen
is there ground transportation in baltimore|ground_service|airplane|single_sen
please list all flights on northwest and united airlines that go to denver|flight|airplane|single_sen
information on american airlines flight from washington to philadelphia|flight|airplane|single_sen
show me all the information about the flight from baltimore to dallas which is listed dl 1055 dl 405|flight|airplane|single_sen
i need the cost of a ticket going from denver to baltimore a first class ticket on united airlines|airfare|airplane|single_sen
which nonstop flight from atlanta to oakland leaves in the afternoon and arrives at 5 pm|flight|airplane|single_sen
i need a flight from philadelphia to boston|flight|airplane|single_sen
what is the ground transportation in san diego|ground_service|airplane|single_sen
is there a flight between san francisco and boston with a stopover in dallas fort worth|flight|airplane|single_sen
show me all flights from baltimore to san francisco|flight|airplane|single_sen
i would like a flight from philadelphia to dallas|flight|airplane|single_sen
now i need a one way flight from pittsburgh to denver|flight|airplane|single_sen
i want a flight from pittsburgh to los angeles that departs after 6 pm on thursday|flight|airplane|single_sen
show me the flights from san francisco to boston|flight|airplane|single_sen
how many first class flights are provided by american airlines|quantity|airplane|single_sen
show me all flights from pittsburgh to dallas|flight|airplane|single_sen
what ground transportation is available at boston|ground_service|airplane|single_sen
what is the earliest flight from boston to atlanta|flight|airplane|single_sen
is there limo service at pittsburgh airport|ground_service|airplane|single_sen
please show me flights which cost less than or equal to 466 dollars from new york to miami leaving on a tuesday|flight|airplane|single_sen
give me return flights from philadelphia to san francisco for december third|flight|airplane|single_sen
show me the latest flight from las vegas to denver|flight|airplane|single_sen
list the flights from indianapolis to houston|flight|airplane|single_sen
what is the earliest flight that eastern has between boston and washington|flight|airplane|single_sen
give me the flights from kansas city to chicago leaving next wednesday arriving at chicago at about 7 pm|flight|airplane|single_sen
all right what i 'd like to do is find the cheapest one way fare from boston to denver|airfare|airplane|single_sen
show me a list of flights from pittsburgh to baltimore on august third|flight|airplane|single_sen
what airlines are ac and as|airline|airplane|single_sen
i 'd like to see the flights from baltimore to philadelphia|flight|airplane|single_sen
how much does a first class round trip ticket from cleveland to miami on us air cost|airfare|airplane|single_sen
what are all the flights into atlanta 's airport|flight|airplane|single_sen
show me flights from pittsburgh to philadelphia on wednesday morning|flight|airplane|single_sen
what 's the earliest flight leaving denver for pittsburgh|flight|airplane|single_sen
tell me about flights from atlanta to charlotte north carolina leaving on monday and arriving in charlotte|flight|airplane|single_sen
i want to fly from miami to chicago on american airlines and arrive at around 5 o'clock in the afternoon show me all flights|flight|airplane|single_sen
what flights from st. louis to st. paul on thursday leaving after 10 am|flight|airplane|single_sen
please list the flights from new york to los angeles|flight|airplane|single_sen
are there any flights from denver to atlanta to pittsburgh|flight|airplane|single_sen
what first class airplane goes from philadelphia to san francisco and stops in dallas in the afternoon on monday|aircraft|airplane|single_sen
show flights from denver to oakland|flight|airplane|single_sen
cheapest fare from indianapolis to seattle|airfare|airplane|single_sen
what 's the cheapest flight from dallas to baltimore on december seventeenth|flight|airplane|single_sen
show me the flights from dallas to boston|flight|airplane|single_sen
please give me direct morning flights from pittsburgh to atlanta|flight|airplane|single_sen
display all flights from baltimore to dallas on july twenty ninth|flight|airplane|single_sen
what is the cost of a business class ticket going from boston to dallas leaving july first|airfare|airplane|single_sen
show me the continental flights with meals which depart seattle on sunday for chicago|flight|airplane|single_sen
flights from pittsburgh to newark|flight|airplane|single_sen
show me the flights from baltimore to boston|flight|airplane|single_sen
i would like to book an early morning flight from tampa florida to charlotte north carolina on april sixth|flight|airplane|single_sen
does united airlines provide any first class flights from denver to baltimore|flight|airplane|single_sen
i would like a twa flight from atlanta to san francisco with a stopover in denver|flight|airplane|single_sen
i 'm looking for a flight from charlotte to las vegas that stops in st. louis hopefully a dinner flight how can i find that out|flight|airplane|single_sen
denver to san francisco wednesday|flight|airplane|single_sen
all flights from boston to washington dc|flight|airplane|single_sen
nonstop flights seattle to kansas city|flight|airplane|single_sen
is there a meal on delta flight 852 from san francisco to dallas fort worth|meal|airplane|single_sen
list the flights that leave from philadelphia to atlanta early thursday morning before 8 am|flight|airplane|single_sen
what are the flights from boston to baltimore leaving tomorrow|flight|airplane|single_sen
show all united flights between boston and philadelphia|flight|airplane|single_sen
what is the earliest flight from pittsburgh to san francisco|flight|airplane|single_sen
what flights are there between washington dc and san francisco leaving washington after 6 pm on wednesday|flight|airplane|single_sen
what flights go from denver to atlanta|flight|airplane|single_sen
show me all the flights from toronto on nationair|flight|airplane|single_sen
list all nonstop flights from los angeles to pittsburgh which arrive before 5 pm on tuesday|flight|airplane|single_sen
i 'd like to fly from columbus to nashville tomorrow morning|flight|airplane|single_sen
i need flights that arrive in baltimore from pittsburgh|flight|airplane|single_sen
all round trip flights between new york and miami business class fare|flight|airplane|single_sen
find travel arrangements for a round trip flight from dallas to pittsburgh arriving after 8 pm|flight|airplane|single_sen
give me american airlines from milwaukee to phoenix on saturday and sunday|flight|airplane|single_sen
what types of ground transportation are available in philadelphia|ground_service|airplane|single_sen
i would like a flight between boston and atlanta on any day at one in the afternoon|flight|airplane|single_sen
please show me airlines with flights from denver to boston with a stopover in philadelphia|airline|airplane|single_sen
like information on flights from san francisco to boston on thursday morning|flight|airplane|single_sen
philadelphia to san francisco|flight|airplane|single_sen
may i have a listing of flights from long beach california to columbus ohio on wednesday|flight|airplane|single_sen
show me the cheapest flight arriving in baltimore on june fourteenth starting from dallas|flight|airplane|single_sen
find a flight from toronto to san diego with a layover in san francisco on air canada|flight|airplane|single_sen
what 's the next smallest plane after a turboprop|aircraft|airplane|single_sen
show me what fare codes symbols stand for|abbreviation|airplane|single_sen
what sort of ground transportation is there in washington dc|ground_service|airplane|single_sen
what flights from st. paul to kansas city on friday with breakfast served|flight|airplane|single_sen
list all round trip fares from phoenix to washington|airfare|airplane|single_sen
what fare codes cover flights from philadelphia to san francisco|abbreviation|airplane|single_sen
all flights from boston to washington dc on november eleventh|flight|airplane|single_sen
what ground transportation is available in dallas|ground_service|airplane|single_sen
what am flights are available from pittsburgh to boston|flight|airplane|single_sen
i need a flight from baltimore to seattle|flight|airplane|single_sen
what does co mean|abbreviation|airplane|single_sen
i 'd like to fly from boston to san francisco could you find me the cheapest fare|flight|airplane|single_sen
i want to fly from milwaukee to orlando|flight|airplane|single_sen
and what are the flights from nashville to tacoma on the eighteenth again|flight|airplane|single_sen
show flights from pittsburgh into san francisco arriving after 12 noon|flight|airplane|single_sen
what does y mean|abbreviation|airplane|single_sen
what is a flight that goes from baltimore to san francisco and arrives at san francisco at 8 pm on a friday|flight|airplane|single_sen
please show me all the flights from boston|flight|airplane|single_sen
ground transportation in denver|ground_service|airplane|single_sen
show me the type of aircraft that cp uses|aircraft|airplane|single_sen
information on round trip flights from pittsburgh to san francisco first class|flight|airplane|single_sen
find travel arrangements for a round trip flight from boston to pittsburgh arriving after 8 pm|flight|airplane|single_sen
show me the flights from boston to pittsburgh on wednesdays and thursdays|flight|airplane|single_sen
does the philadelphia airport have a name|airport|airplane|single_sen
find a flight from toronto to san diego with a layover in dc on delta airlines|flight|airplane|single_sen
does american airlines fly from pittsburgh to atlanta|flight|airplane|single_sen
american airlines from phoenix to milwaukee|flight|airplane|single_sen
show me the cheapest one way fares from san diego to miami|airfare|airplane|single_sen
is there a flight tomorrow morning from columbus to nashville|flight|airplane|single_sen
list daily flights from oakland to boston using united airlines|flight|airplane|single_sen
atlanta to pittsburgh|flight|airplane|single_sen
show me the flights that go from atlanta to washington on thursday mornings|flight|airplane|single_sen
what is the earliest flight in the morning to arrive in baltimore from boston|flight|airplane|single_sen
i would like a flight from philadelphia to san francisco but i would like to stop in dallas|flight|airplane|single_sen
i need to take ten people from denver to san diego with a stopover in phoenix please give me the flights|flight|airplane|single_sen
i 'd like to fly from denver to pittsburgh to atlanta could you find me the cheapest way to do this|flight|airplane|single_sen
are there any later flights than 810 pm leaving from milwaukee for tacoma tomorrow evening|flight|airplane|single_sen
i want to fly from baltimore to philadelphia|flight|airplane|single_sen
what is the latest flight from san francisco to boston|flight|airplane|single_sen
i would like to fly from pittsburgh to atlanta on us air|flight|airplane|single_sen
does american airlines fly to san francisco from atlanta|flight|airplane|single_sen
show me the evening flights from baltimore to atlanta|flight|airplane|single_sen
show me ground transportation in westchester county|ground_service|airplane|single_sen
cheapest airfare from orlando to tacoma|airfare|airplane|single_sen
show me the flights from baltimore to boston|flight|airplane|single_sen
newark to minneapolis on sunday|flight|airplane|single_sen
flights from baltimore to philadelphia where the round trip fare is less than 1000 dollars|flight|airplane|single_sen
show me round trip fares from pittsburgh to philadelphia|airfare|airplane|single_sen
can you please show me the flights from pittsburgh to boston on wednesday of next week that arrive before noon|flight|airplane|single_sen
list the fares of midway airlines flights from boston to philadelphia|airfare|airplane|single_sen
find me the latest return flight from atlanta to boston on the same day|flight|airplane|single_sen
i would like to fly from baltimore to san francisco on eastern airlines|flight|airplane|single_sen
please list all flights between boston and philadelphia operating on sundays|flight|airplane|single_sen
show me flights between new york city and las vegas|flight|airplane|single_sen
what 's the cheapest flight from baltimore to dallas on american|flight|airplane|single_sen
does midwest express serve baltimore|flight|airplane|single_sen
i 'd like to know the ground travel available in fort worth|ground_service|airplane|single_sen
i would like to fly from boston to baltimore please tell me what are the times of the flights|flight|airplane|single_sen
show me all the cities that midwest express serves|city|airplane|single_sen
could you tell me the flights leaving pittsburgh around midnight for oakland|flight|airplane|single_sen
what flights from tampa to cincinnati|flight|airplane|single_sen
show me flights going from san francisco to pittsburgh first class on monday of leaving after 12 noon|flight|airplane|single_sen
what does mco mean|abbreviation|airplane|single_sen
information on flights from boston to washington|flight|airplane|single_sen
show me the ground transportation in the salt lake city airport|ground_service|airplane|single_sen
all right do you have a flight from atlanta to boston|flight|airplane|single_sen
please list all available flights from oakland california to philadelphia on wednesday|flight|airplane|single_sen
please show me all airlines with sunday flights from philadelphia to denver|airline|airplane|single_sen
please show me all the flights from denver to oakland that are nonstop|flight|airplane|single_sen
i would like to know the types of ground transportation from the airport to las vegas|ground_service|airplane|single_sen
i would like a to know the type of aircraft leaving from atlanta bound to boston on friday this week|aircraft|airplane|single_sen
what is the cheapest one way fare from pittsburgh to atlanta traveling on tuesday august twentieth|airfare|airplane|single_sen
i 'd like to see all flights from pittsburgh to philadelphia again|flight|airplane|single_sen
i would like the first flight from dallas into houston on march first and the last flight from houston back to dallas on march first|flight|airplane|single_sen
please show me flights available from pittsburgh to atlanta on a weekday|flight|airplane|single_sen
show me the earliest flight from san jose to pittsburgh that serves a snack|flight|airplane|single_sen
what is the cheapest first class fare from cleveland to miami on us air on february twenty fourth|airfare|airplane|single_sen
what flights go from boston to pittsburgh after 1205 in the afternoon|flight|airplane|single_sen
how many airlines fly from new york to los angeles by way of milwaukee|quantity|airplane|single_sen
what is fare code fn|abbreviation|airplane|single_sen
from washington to atlanta|flight|airplane|single_sen
what is the earliest morning flight leaving boston for washington|flight|airplane|single_sen
what flights are there from newark to seattle on saturday|flight|airplane|single_sen
what flights are there between atlanta and denver|flight|airplane|single_sen
what are the flights from pittsburgh to oakland|flight|airplane|single_sen
i would like to travel from denver to pittsburgh|flight|airplane|single_sen
all flights from pittsburgh to philadelphia|flight|airplane|single_sen
looking for a flight from toronto to san diego|flight|airplane|single_sen
do you have a flight from atlanta to baltimore nonstop on a boeing 757 arriving baltimore around 7 pm|flight|airplane|single_sen
which airlines fly from boston to washington dc via other cities|airline|airplane|single_sen
what is the cheapest fare between atlanta and san francisco|airfare|airplane|single_sen
please show me all round trip flights from new york to miami|flight|airplane|single_sen
ground transportation from airport in boston to downtown boston|ground_service|airplane|single_sen
find me the earliest boston departure and the latest atlanta return trip so that i can be on the ground the maximum amount of time in atlanta and return to boston on the same day|flight|airplane|single_sen
what are the fares for flights serving a meal from boston to pittsburgh before noon on thursday|airfare|airplane|single_sen
list all the takeoffs and landings at general mitchell international|flight|airplane|single_sen
i would like to fly from denver to pittsburgh on the cheapest flight possible|flight|airplane|single_sen
show me the flights arriving on baltimore on june fourteenth|flight|airplane|single_sen
list all flights going from boston to atlanta after 6 o'clock pm on wednesday|flight|airplane|single_sen
show me all twa flights please|flight|airplane|single_sen
show flights from memphis to las vegas|flight|airplane|single_sen
what does code yn mean|abbreviation|airplane|single_sen
what flights are there on continental from seattle to chicago|flight|airplane|single_sen
what is the cheapest one way flight from atlanta to boston|flight|airplane|single_sen
show me the flights from boston to san francisco that arrive in the afternoon|flight|airplane|single_sen
does midwest express serve montreal|flight|airplane|single_sen
what is the cheapest fare between denver and boston|airfare|airplane|single_sen
i need to go to pittsburgh and denver|flight|airplane|single_sen
now i want to see return flights from miami to new york|flight|airplane|single_sen
us air flights departing from charlotte around 1 pm|flight|airplane|single_sen
what 's the earliest flight i can get between boston and dallas|flight|airplane|single_sen
what is the thrift economy flight fare from washington to san francisco|airfare|airplane|single_sen
i would like information on ground transportation in atlanta from the airport to the city in the morning around 9 am|ground_service|airplane|single_sen
show me all the flights from atlanta to baltimore on any airline on thursday|flight|airplane|single_sen
may i have a listing of flight numbers from columbus ohio to minneapolis minnesota on monday|flight_no|airplane|single_sen
i am interested in booking an early morning flight from dallas into houston on february twenty second and returning late in the evening of february twenty second|flight|airplane|single_sen
show me ground transportation for dallas|ground_service|airplane|single_sen
list flights from cincinnati to san jose friday evening|flight|airplane|single_sen
what airlines fly from boston to washington|airline|airplane|single_sen
show me flights from boston to denver|flight|airplane|single_sen
show me the airlines between boston and toronto|airline|airplane|single_sen
show me morning flights from atlanta to philadelphia|flight|airplane|single_sen
what are the cheapest flights from denver to pittsburgh that stop in atlanta|flight|airplane|single_sen
how many cities are served by continental with first class flights|quantity|airplane|single_sen
show me the latest flight from san francisco to denver|flight|airplane|single_sen
show me all flights from indianapolis to montreal|flight|airplane|single_sen
what 're the cheapest flights from new york to miami|flight|airplane|single_sen
show me flights from denver to washington dc wednesday|flight|airplane|single_sen
what are the flights from washington dc to denver|flight|airplane|single_sen
show me all flights both direct and connecting to either san francisco or oakland from boston that arrive before 2 pm|flight|airplane|single_sen
i 'd like a flight from las vegas to detroit on monday|flight|airplane|single_sen
baltimore to philadelphia wednesday|flight|airplane|single_sen
can you list flights from boston to washington with the lowest one way fares that leave on saturday|flight|airplane|single_sen
what flights go from san francisco to denver on mondays|flight|airplane|single_sen
pittsburgh to denver|flight|airplane|single_sen
leaving denver flying to san francisco before 10 am what type of aircraft is used|aircraft|airplane|single_sen
what flights does delta have from dallas to denver after 5 o'clock|flight|airplane|single_sen
do you have any direct flights from pittsburgh to atlanta|flight|airplane|single_sen
list daily flights from denver to boston|flight|airplane|single_sen
what are the flights from denver to pittsburgh|flight|airplane|single_sen
which flights arrive in st. louis from st. paul on thursday morning|flight|airplane|single_sen
how far from the airport in the dallas fort worth airport is dallas|distance|airplane|single_sen
what flights are available friday from philadelphia to oakland|flight|airplane|single_sen
show me the flights before 11 am on august second from boston to denver on delta|flight|airplane|single_sen
flights from pittsburgh to baltimore between 10 am and 2 pm|flight|airplane|single_sen
what are the flights from boston to san francisco|flight|airplane|single_sen
what ground transportation is available from the pittsburgh airport to downtown and how much does it cost|ground_service,ground_fare|airplane|single_sen
what afternoon flights are available from denver to san francisco on wednesdays|flight|airplane|single_sen
list all flights going from boston to atlanta before 7 am on thursday|flight|airplane|single_sen
does dl stand for delta|abbreviation|airplane|single_sen
show me the flights from boston to pittsburgh|flight|airplane|single_sen
okay what flights are there us air from orlando to cleveland leaving in the afternoon|flight|airplane|single_sen
on august thirtieth i would like a flight from denver to san francisco in the early am|flight|airplane|single_sen
i want to see the cheapest flights from denver to atlanta|flight|airplane|single_sen
what is the earliest flight you have leaving boston heading to philadelphia|flight|airplane|single_sen
i live in washington and i would like to make a trip to san francisco can you tell me which airlines connect with those two cities|flight|airplane|single_sen
flights from atlanta to san francisco august second|flight|airplane|single_sen
i would like a flight from philadelphia to dallas that makes a stop in atlanta|flight|airplane|single_sen
flights from newark to boston|flight|airplane|single_sen
what flights go from boston to atlanta|flight|airplane|single_sen
list all flights please from washington to san francisco|flight|airplane|single_sen
i would like to see the flights available from pittsburgh to san francisco for monday|flight|airplane|single_sen
what is the fare on the first flight from atlanta to denver on thursday morning|airfare|airplane|single_sen
please show me airlines with flights from denver to boston with stop in philadelphia|airline|airplane|single_sen
how much does flight ua 270 from denver to philadelphia cost|airfare|airplane|single_sen
looking for a flight from cleveland to dallas|flight|airplane|single_sen
i need a reservation from baltimore to san francisco|flight|airplane|single_sen
flights from phoenix to las vegas|flight|airplane|single_sen
how much is a round trip fare from nashville to seattle|airfare|airplane|single_sen
list all daily flights between boston and oakland using delta airlines|flight|airplane|single_sen
how much is the ground transportation between atlanta and downtown|ground_fare|airplane|single_sen
show me flights leaving from baltimore to dallas|flight|airplane|single_sen
what does yn stand for|abbreviation|airplane|single_sen
what 's the capacity of a 733|capacity|airplane|single_sen
what kind of airplane goes from boston to san francisco before noon|aircraft|airplane|single_sen
round trip fares from baltimore to philadelphia under 1000 dollars|airfare|airplane|single_sen
what is mco|abbreviation|airplane|single_sen
what are the afternoon flights from denver to san francisco|flight|airplane|single_sen
what flights from newark to los angeles on wednesday|flight|airplane|single_sen
show nonstop flights from new york to miami on a tuesday which cost less than 466 dollars one way|flight|airplane|single_sen
flights from montreal and phoenix to las vegas|flight|airplane|single_sen
give me the latest northwest airlines flight from milwaukee to tacoma tomorrow|flight|airplane|single_sen
what flights are available from boston to atlanta on july seventh 8 am|flight|airplane|single_sen
please list the earliest lunch flight from columbus to phoenix|flight|airplane|single_sen
do you have a flight from atlanta to boston|flight|airplane|single_sen
show me the flights that go from san diego to newark with one stop in houston|flight|airplane|single_sen
on monday show me flights from baltimore to dallas|flight|airplane|single_sen
show me flights from washington to boston on friday|flight|airplane|single_sen
show me the flights from boston to pittsburgh on wednesday|flight|airplane|single_sen
show me the lowest price from dallas to baltimore|flight|airplane|single_sen
ground transportation atl to atlanta|ground_service|airplane|single_sen
how do you travel from san francisco airport to downtown san francisco|flight|airplane|single_sen
show flights between denver and san francisco for september seventeenth|flight|airplane|single_sen
what ground transportation is there in dallas|ground_service|airplane|single_sen
show me the least expensive flight leaving miami on sunday after 12 o'clock noon and arriving cleveland|flight|airplane|single_sen
i want to fly from philadelphia to dallas with a stop in atlanta on a breakfast flight|flight|airplane|single_sen
i 'm requesting flight information on a flight from denver to san francisco on wednesday|flight|airplane|single_sen
what airlines have flights from boston to philadelphia that leave before 630 am|airline|airplane|single_sen
show me the flights from dallas to atlanta|flight|airplane|single_sen
please show me all one way first class flights from indianapolis to memphis|flight|airplane|single_sen
please give ground transportation at denver airport|ground_service|airplane|single_sen
i 'd like a united airlines flight on wednesday from san francisco to boston|flight|airplane|single_sen
which northwest and united flights go through denver before noon|flight|airplane|single_sen
what is hp|abbreviation|airplane|single_sen
list all flights going from boston to atlanta before 7 o'clock am on thursday|flight|airplane|single_sen
what is ground transportation between the san francisco airport and the city|ground_service|airplane|single_sen
show me the flights from boston to atlanta|flight|airplane|single_sen
what flights are there wednesday morning from atlanta to philadelphia|flight|airplane|single_sen
show me the flights from all airports to love field|flight|airplane|single_sen
flights from columbus to milwaukee|flight|airplane|single_sen
give me a list of flights between pittsburgh and baltimore|flight|airplane|single_sen
show me all ground transportation in washington dc|ground_service|airplane|single_sen
i need information for flights leaving san francisco on thursday evening and returning to boston|flight|airplane|single_sen
i need a flight from toronto to san diego with a layover in washington dc on air canada|flight|airplane|single_sen
show me the latest flight on wednesday from atlanta to washington dc|flight|airplane|single_sen
how far is the airport from downtown pittsburgh|distance|airplane|single_sen
please give me flights from atlanta to boston on wednesday and thursday|flight|airplane|single_sen
boston to denver monday|flight|airplane|single_sen
yes i would like to find what flights are available from atlanta to boston on the morning of july seventh|flight|airplane|single_sen
list all flights on united from san francisco to boston|flight|airplane|single_sen
what flights do you have from newark new jersey to ontario california that connect in phoenix|flight|airplane|single_sen
show me flights from baltimore to philadelphia|flight|airplane|single_sen
what is the meaning of fare code qx and qw|abbreviation|airplane|single_sen
show me the daily flight schedule between boston and pittsburgh|flight|airplane|single_sen
show me the flights from westchester county to cincinnati|flight|airplane|single_sen
show me flights leaving from san francisco to denver on september thirtieth|flight|airplane|single_sen
what airlines fly from toronto to san diego|airline|airplane|single_sen
tell me the flights from dallas to baltimore|flight|airplane|single_sen
pittsburgh to boston saturday|flight|airplane|single_sen
what is the first flight from boston to stapleton airport for tomorrow|flight|airplane|single_sen
what united airlines flights go through denver|flight|airplane|single_sen
philadelphia to boston monday|flight|airplane|single_sen
list the morning flights between atlanta and dallas|flight|airplane|single_sen
i 'm trying to fly from denver to boston and i want a flight that serves a meal|flight|airplane|single_sen
what flights from milwaukee to san jose on wednesday on american airlines|flight|airplane|single_sen
show me all the flights from burbank to denver|flight|airplane|single_sen
show me the flights from cincinnati to denver|flight|airplane|single_sen
flights from dc to denver|flight|airplane|single_sen
show me the prices of all flights from atlanta to washington dc|airfare|airplane|single_sen
rental car in baltimore|ground_service|airplane|single_sen
show me fares from baltimore to philadelphia|airfare|airplane|single_sen
i 'd like to see the flights from atlanta to washington dc|flight|airplane|single_sen
display all flights from pittsburgh to san francisco on august second|flight|airplane|single_sen
what are the flights between pittsburgh and baltimore on august tenth|flight|airplane|single_sen
i want to go from denver to oakland|flight|airplane|single_sen
what time are the flights leaving from denver to pittsburgh on july seventh|flight_time|airplane|single_sen
what 's the cheapest one way flight from denver to pittsburgh|flight|airplane|single_sen
show me the flights from dallas to baltimore|flight|airplane|single_sen
show me the us air flights from atlanta to boston|flight|airplane|single_sen
show me all flights from pittsburgh to san francisco|flight|airplane|single_sen
show me a list of the flights from san francisco to boston|flight|airplane|single_sen
show me the earliest flight from boston to san francisco|flight|airplane|single_sen
what 's the latest flight from san jose to houston|flight|airplane|single_sen
what flights from miami to indianapolis|flight|airplane|single_sen
which airlines fly between boston and pittsburgh|airline|airplane|single_sen
flight from nashville to cleveland|flight|airplane|single_sen
give me a flight from newark to tampa on friday|flight|airplane|single_sen
does midwest express serve philadelphia|flight|airplane|single_sen
show me the flights from denver to san francisco|flight|airplane|single_sen
i would like a flight from washington to boston flight 324 on august twentieth|flight|airplane|single_sen
show me the nonstop flights from dallas to houston|flight|airplane|single_sen
what is the least expensive business class flight between boston and san francisco|flight|airplane|single_sen
is there a flight between philadelphia and denver that leaves philadelphia around 2 o'clock in the afternoon|flight|airplane|single_sen
list the flights from dallas to baltimore|flight|airplane|single_sen
show me the costs and times for flights from san francisco to atlanta|airfare,flight_time|airplane|single_sen
show me the flights from denver to atlanta on friday|flight|airplane|single_sen
what does the fare code y mean|abbreviation|airplane|single_sen
i would like to see the flights from denver to philadelphia|flight|airplane|single_sen
is there an atlanta flight to denver connecting|flight|airplane|single_sen
what is the last flight out of pittsburgh to boston in the evening on tuesdays|flight|airplane|single_sen
what are all monday flights from denver to san francisco on united airlines|flight|airplane|single_sen
show all flights from pittsburgh to san francisco on july twenty eighth 1991|flight|airplane|single_sen
i would like information on any flights from san francisco to pittsburgh arriving in pittsburgh before 8 am tuesday morning|flight|airplane|single_sen
i would like to see the flights from denver to philadelphia|flight|airplane|single_sen
which airline has the most business class flights|airline|airplane|single_sen
find travel arrangements for a round trip flight from dallas to pittsburgh after 8 pm|flight|airplane|single_sen
does united airlines fly from denver to baltimore|flight|airplane|single_sen
can you show me the flights from baltimore to dallas|flight|airplane|single_sen
show me all the delta flights leaving or arriving at pittsburgh between 12 and 4 in the afternoon|flight|airplane|single_sen
what airline besides continental flies between boston and denver|airline|airplane|single_sen
show me all flights direct and connecting from boston to pittsburgh that arrive in pittsburgh before 10 am|flight|airplane|single_sen
is there any flight leaving washington around 3 o'clock for denver|flight|airplane|single_sen
i would like a schedule of flights from denver to san francisco on tuesday|flight_time|airplane|single_sen
can i rent a car in san jose too|ground_service|airplane|single_sen
list the flights from st. paul to san jose and from st. paul to houston|flight|airplane|single_sen
what 's the earliest flight from dallas to houston|flight|airplane|single_sen
i would like information on flights from philadelphia to oakland california on friday afternoon|flight|airplane|single_sen
what type of aircraft is used on the flight from atlanta to philadelphia before 12 o'clock noon|aircraft|airplane|single_sen
what airline is dl|airline|airplane|single_sen
show me all flights from san francisco to boston philadelphia or baltimore|flight|airplane|single_sen
what are the early weekday flights from san francisco to pittsburgh|flight|airplane|single_sen
atlanta to oakland thursday|flight|airplane|single_sen
i want a flight from ontario to chicago|flight|airplane|single_sen
list all flights from minneapolis to long beach on saturday|flight|airplane|single_sen
i want to fly from boston to denver with a stop in philadelphia|flight|airplane|single_sen
i need a list of late afternoon flights from st. louis to chicago|flight|airplane|single_sen
what flights go from boston to orlando|flight|airplane|single_sen
list all flights going from boston to atlanta on wednesday after 6 o'clock pm on wednesday|flight|airplane|single_sen
what flights does delta have from denver to dallas after 5|flight|airplane|single_sen
i 'd like to go from boston to san francisco|flight|airplane|single_sen
show me flights to philadelphia coming from baltimore or denver or pittsburgh|flight|airplane|single_sen
show me all the flights from san francisco to boston for august thirty first 1991|flight|airplane|single_sen
what flights go from chicago to seattle on saturday on continental airlines|flight|airplane|single_sen
price of flight from cleveland to nashville|airfare|airplane|single_sen
what flights depart newark for tampa on friday|flight|airplane|single_sen
what is your cheapest flight from pittsburgh to denver|flight|airplane|single_sen
on september fourth i 'll be traveling from pittsburgh to atlanta can you tell me what flight would be the cheapest|flight|airplane|single_sen
list all the arriving flights at general mitchell international|flight|airplane|single_sen
show me all economy prices from dallas to baltimore|airfare|airplane|single_sen
tell me about ground transportation between orlando international and orlando|ground_service|airplane|single_sen
what type of ground transportation is available at logan airport|ground_service|airplane|single_sen
name the earliest flight from boston to san francisco|flight|airplane|single_sen
weekday flights from san francisco to denver|flight|airplane|single_sen
give me the cheapest one way flights between boston and philadelphia which arrive after noon on a tuesday|flight|airplane|single_sen
show me the flights from boston to pittsburgh next wednesday night after 6 o'clock|flight|airplane|single_sen
show me all flights from philadelphia to baltimore|flight|airplane|single_sen
show me all flights from boston to denver which arrive in denver wednesday before 6|flight|airplane|single_sen
