utterance|intent|domain|dialogue_id
turn off my wifi|iot_wemo_off|HWU64|single_sen
i'd like you to shut off my smart plug socket now please|iot_wemo_off|HWU64|single_sen
please turn off the plug socket of my phone when it'll be charged|iot_wemo_off|HWU64|single_sen
please turn off the smart socket|iot_wemo_off|HWU64|single_sen
off mobile charger plug|iot_wemo_off|HWU64|single_sen
turn the plug off|iot_wemo_off|HWU64|single_sen
turn off kettle socket|iot_wemo_off|HWU64|single_sen
deactivate smart plug socket|iot_wemo_off|HWU64|single_sen
please turn off the smart plug socket|iot_wemo_off|HWU64|single_sen
turn off plug|iot_wemo_off|HWU64|single_sen
turn off the lamp socket|iot_wemo_off|HWU64|single_sen
turn off the socket|iot_wemo_off|HWU64|single_sen
please turn off the wemo plug socket|iot_wemo_off|HWU64|single_sen
turn off smart socket|iot_wemo_off|HWU64|single_sen
can you please turn off my wemo plug|iot_wemo_off|HWU64|single_sen
outlet off|iot_wemo_off|HWU64|single_sen
turn off sockets|iot_wemo_off|HWU64|single_sen
turn the wemo off|iot_wemo_off|HWU64|single_sen
turn off my wemo socket|iot_wemo_off|HWU64|single_sen
turn off the smart socket|iot_wemo_off|HWU64|single_sen
shut off the socket|iot_wemo_off|HWU64|single_sen
turn off the wemo plug|iot_wemo_off|HWU64|single_sen
turn socket off|iot_wemo_off|HWU64|single_sen
disable my okug|iot_wemo_off|HWU64|single_sen
hello i want to turn off my wemo plug|iot_wemo_off|HWU64|single_sen
power off the wemo plug|iot_wemo_off|HWU64|single_sen
stop powering the wemo socket|iot_wemo_off|HWU64|single_sen
switch off the power|iot_wemo_off|HWU64|single_sen
switch off the wemo plug socket|iot_wemo_off|HWU64|single_sen
turn off the tv in|iot_wemo_off|HWU64|single_sen
switch wemo plug socket off|iot_wemo_off|HWU64|single_sen
please turn off the wemo plug|iot_wemo_off|HWU64|single_sen
shut down the plug|iot_wemo_off|HWU64|single_sen
please mark the wemo socket to off|iot_wemo_off|HWU64|single_sen
the wemo plug should be turned off on|iot_wemo_off|HWU64|single_sen
turn off the fan|iot_wemo_off|HWU64|single_sen
disable smart socket|iot_wemo_off|HWU64|single_sen
keep the socket in off condition|iot_wemo_off|HWU64|single_sen
turn off my wemo plug|iot_wemo_off|HWU64|single_sen
switch off the smart plug socket now|iot_wemo_off|HWU64|single_sen
make the smart socket turn off|iot_wemo_off|HWU64|single_sen
can you please turn off the wemo plug socket|iot_wemo_off|HWU64|single_sen
i want you to turn off the plug socket before the cellphone is charged|iot_wemo_off|HWU64|single_sen
turn off the fan in the master bedroom|iot_wemo_off|HWU64|single_sen
switch off the plug point|iot_wemo_off|HWU64|single_sen
off the plug|iot_wemo_off|HWU64|single_sen
shut down sps|iot_wemo_off|HWU64|single_sen
turn off the wemo socket in the kitchen|iot_wemo_off|HWU64|single_sen
i want the wemo socket off|iot_wemo_off|HWU64|single_sen
smart plug socket off please|iot_wemo_off|HWU64|single_sen
turn off my wemo plug socket now|iot_wemo_off|HWU64|single_sen
turn off the smart plug|iot_wemo_off|HWU64|single_sen
can you turn off on the wemo plug socket|iot_wemo_off|HWU64|single_sen
shut off my living room plug socket|iot_wemo_off|HWU64|single_sen
off all type of active devices|iot_wemo_off|HWU64|single_sen
turn off my smart plug socket|iot_wemo_off|HWU64|single_sen
turn off smart plug socket|iot_wemo_off|HWU64|single_sen
switch off wemo|iot_wemo_off|HWU64|single_sen
turn off on wemo outlet|iot_wemo_off|HWU64|single_sen
socket off|iot_wemo_off|HWU64|single_sen
cut wemo power please|iot_wemo_off|HWU64|single_sen
will you please turn off the smart plug|iot_wemo_off|HWU64|single_sen
turn wemo plug socket off|iot_wemo_off|HWU64|single_sen
if idle then turn off else turn on|iot_wemo_off|HWU64|single_sen
can you turn off wemo plug socket|iot_wemo_off|HWU64|single_sen
turn off on the socket|iot_wemo_off|HWU64|single_sen
turn off wemo socket|iot_wemo_off|HWU64|single_sen
turn off my wemo plug socket|iot_wemo_off|HWU64|single_sen
turn off wemo plug in game room|iot_wemo_off|HWU64|single_sen
switch off the smart socket|iot_wemo_off|HWU64|single_sen
can you turn off the smart socket|iot_wemo_off|HWU64|single_sen
turn off socket|iot_wemo_off|HWU64|single_sen
mute your android phone when you arrive at work|iot_wemo_off|HWU64|single_sen
turn off wemo|iot_wemo_off|HWU64|single_sen
switch off the wemo plug|iot_wemo_off|HWU64|single_sen
turn on wemo plug in game room|iot_wemo_on|HWU64|single_sen
i'd like you to turn turn on the tv|iot_wemo_on|HWU64|single_sen
turn wemo on|iot_wemo_on|HWU64|single_sen
turn on the plug socket one|iot_wemo_on|HWU64|single_sen
switch on the wemo plug|iot_wemo_on|HWU64|single_sen
turn on plug|iot_wemo_on|HWU64|single_sen
switch on the plug|iot_wemo_on|HWU64|single_sen
wemo plug socket turn on|iot_wemo_on|HWU64|single_sen
turn on socket|iot_wemo_on|HWU64|single_sen
start the smart plug|iot_wemo_on|HWU64|single_sen
turn on living room radio|iot_wemo_on|HWU64|single_sen
turn on the wemo plug socket to plug in my dongle|iot_wemo_on|HWU64|single_sen
turn on kitchen light|iot_wemo_on|HWU64|single_sen
please switch on my wemo plug socket|iot_wemo_on|HWU64|single_sen
turn on the wemo|iot_wemo_on|HWU64|single_sen
start the laundry|iot_wemo_on|HWU64|single_sen
turn on the smart plug|iot_wemo_on|HWU64|single_sen
turn on the smart charger|iot_wemo_on|HWU64|single_sen
please turn on my door lock|iot_wemo_on|HWU64|single_sen
turn on the socket|iot_wemo_on|HWU64|single_sen
could you please turn on the plug|iot_wemo_on|HWU64|single_sen
make the socket available for me|iot_wemo_on|HWU64|single_sen
turn my smart plug socket on|iot_wemo_on|HWU64|single_sen
turn on wemo|iot_wemo_on|HWU64|single_sen
turn wemo plug socket on|iot_wemo_on|HWU64|single_sen
wemo socket on|iot_wemo_on|HWU64|single_sen
turn on the geyser|iot_wemo_on|HWU64|single_sen
turn on my plug|iot_wemo_on|HWU64|single_sen
power up the plug socket one|iot_wemo_on|HWU64|single_sen
on the plug|iot_wemo_on|HWU64|single_sen
turn on new smart socket|iot_wemo_on|HWU64|single_sen
turn my bathroom plug socket on|iot_wemo_on|HWU64|single_sen
activate the wemo plug socket|iot_wemo_on|HWU64|single_sen
please turn on wemo socket|iot_wemo_on|HWU64|single_sen
can you turn on the wemo plug socket|iot_wemo_on|HWU64|single_sen
please turn on my smart plug socket|iot_wemo_on|HWU64|single_sen
turn on the wemo plug|iot_wemo_on|HWU64|single_sen
turn my plug on|iot_wemo_on|HWU64|single_sen
i need to turn on the plug in my office for my computer|iot_wemo_on|HWU64|single_sen
start the oven|iot_wemo_on|HWU64|single_sen
on mobile charger plug|iot_wemo_on|HWU64|single_sen
enable smart socket|iot_wemo_on|HWU64|single_sen
turn on when plugged in else turn off|iot_wemo_on|HWU64|single_sen
times clapping sound times|iot_wemo_on|HWU64|single_sen
turn the smart plug on|iot_wemo_on|HWU64|single_sen
turn on the tv socket when i arrive home|iot_wemo_on|HWU64|single_sen
enable my plug|iot_wemo_on|HWU64|single_sen
turn on my son's room plug socket on off|iot_wemo_on|HWU64|single_sen
please turn on the wemo plug socket|iot_wemo_on|HWU64|single_sen
turn on the light socket|iot_wemo_on|HWU64|single_sen
switch on smart plug|iot_wemo_on|HWU64|single_sen
outlet on|iot_wemo_on|HWU64|single_sen
turn on this socket|iot_wemo_on|HWU64|single_sen
turn on the rice cooker socket|iot_wemo_on|HWU64|single_sen
turn on the wemo plug socket|iot_wemo_on|HWU64|single_sen
turn on my wemo socket|iot_wemo_on|HWU64|single_sen
enable wemo|iot_wemo_on|HWU64|single_sen
power on wemo|iot_wemo_on|HWU64|single_sen
turn on switch of wemo socket|iot_wemo_on|HWU64|single_sen
please turn on the smart socket|iot_wemo_on|HWU64|single_sen
turn on smart socket in dining room|iot_wemo_on|HWU64|single_sen
make the wemo plug socket turned on|iot_wemo_on|HWU64|single_sen
power yourself on|iot_wemo_on|HWU64|single_sen
add a tab to the shopping list|lists_createoradd|HWU64|single_sen
show a new list|lists_createoradd|HWU64|single_sen
add grocery shopping to my to do list|lists_createoradd|HWU64|single_sen
update my list with shoes|lists_createoradd|HWU64|single_sen
include this|lists_createoradd|HWU64|single_sen
add sugar to my shopping list|lists_createoradd|HWU64|single_sen
add every girl life by evelyn mayer to the must read list|lists_createoradd|HWU64|single_sen
add oil change to my to do list|lists_createoradd|HWU64|single_sen
this item should be added to the list|lists_createoradd|HWU64|single_sen
a new list to be created by tomorrow|lists_createoradd|HWU64|single_sen
we need milk|lists_createoradd|HWU64|single_sen
can you please create a list for me|lists_createoradd|HWU64|single_sen
add butter to the list|lists_createoradd|HWU64|single_sen
open my notes|lists_createoradd|HWU64|single_sen
i think i ran out of this can you add it to my list|lists_createoradd|HWU64|single_sen
can you create new list for me|lists_createoradd|HWU64|single_sen
can you create a new list|lists_createoradd|HWU64|single_sen
i need oranges added to my grocery list|lists_createoradd|HWU64|single_sen
add a item|lists_createoradd|HWU64|single_sen
add pick up kids from school to my to do list for today|lists_createoradd|HWU64|single_sen
add pencil to school supplies list|lists_createoradd|HWU64|single_sen
i would like to start a new list|lists_createoradd|HWU64|single_sen
remember to put carrots in there|lists_createoradd|HWU64|single_sen
add rice on the list|lists_createoradd|HWU64|single_sen
add a wrist watch to the shopping list|lists_createoradd|HWU64|single_sen
new item for list|lists_createoradd|HWU64|single_sen
please update list with new item|lists_createoradd|HWU64|single_sen
create new list for baby names|lists_createoradd|HWU64|single_sen
create appointment to list|lists_createoradd|HWU64|single_sen
i want to have a new playlist of songs|lists_createoradd|HWU64|single_sen
add apples to shopping list|lists_createoradd|HWU64|single_sen
i need you to put walk the dog on my list to do|lists_createoradd|HWU64|single_sen
remind me to order more soap|lists_createoradd|HWU64|single_sen
put milk on my shopping list|lists_createoradd|HWU64|single_sen
make a new list|lists_createoradd|HWU64|single_sen
could you create a new list for me|lists_createoradd|HWU64|single_sen
fresh list|lists_createoradd|HWU64|single_sen
add chives to my shopping list|lists_createoradd|HWU64|single_sen
add this one also|lists_createoradd|HWU64|single_sen
add ketchup to the list|lists_createoradd|HWU64|single_sen
bring up a new shopping list|lists_createoradd|HWU64|single_sen
add eggs to my grocery list|lists_createoradd|HWU64|single_sen
add shopping to my to do list|lists_createoradd|HWU64|single_sen
please make a list of thing i have to shop tomorrow|lists_createoradd|HWU64|single_sen
add eggs to the list|lists_createoradd|HWU64|single_sen
add mop to hardware store list|lists_createoradd|HWU64|single_sen
make a grocery list please|lists_createoradd|HWU64|single_sen
start a new shopping list|lists_createoradd|HWU64|single_sen
please update my grocery list with one gallon of two percent milk|lists_createoradd|HWU64|single_sen
create a new list for me please|lists_createoradd|HWU64|single_sen
add wash jeans to laundry list|lists_createoradd|HWU64|single_sen
add toothpaste to my shopping list|lists_createoradd|HWU64|single_sen
add eggs to my grocery's shopping list|lists_createoradd|HWU64|single_sen
produce a new register|lists_createoradd|HWU64|single_sen
list new|lists_createoradd|HWU64|single_sen
is there room on my grocery list for an extra item|lists_createoradd|HWU64|single_sen
add paper towels to the grocery list|lists_createoradd|HWU64|single_sen
i need to make a grocery list|lists_createoradd|HWU64|single_sen
make new list|lists_createoradd|HWU64|single_sen
create vacation list|lists_createoradd|HWU64|single_sen
add a movie name to the wish list|lists_createoradd|HWU64|single_sen
grocery list add eggs|lists_createoradd|HWU64|single_sen
i want to know could an extra item be added to my grocery list|lists_createoradd|HWU64|single_sen
create a new list called grocery store please|lists_createoradd|HWU64|single_sen
my new work schedule list|lists_createoradd|HWU64|single_sen
new list|lists_createoradd|HWU64|single_sen
new scenario time or calendar to new list|lists_createoradd|HWU64|single_sen
i want to start a new list|lists_createoradd|HWU64|single_sen
create a new list please|lists_createoradd|HWU64|single_sen
i want to make next week's to do list|lists_createoradd|HWU64|single_sen
i need to make a list of bills that are due|lists_createoradd|HWU64|single_sen
hey put carrots on that|lists_createoradd|HWU64|single_sen
add a new list|lists_createoradd|HWU64|single_sen
i want to make this week's shopping list|lists_createoradd|HWU64|single_sen
include an item to a list|lists_createoradd|HWU64|single_sen
please add oranges to my grocery list|lists_createoradd|HWU64|single_sen
please add deodorant to my shopping list|lists_createoradd|HWU64|single_sen
start creating a new list|lists_createoradd|HWU64|single_sen
create a new list for school supplies|lists_createoradd|HWU64|single_sen
make a new list for school supplies|lists_createoradd|HWU64|single_sen
i need to put together a todo list for work|lists_createoradd|HWU64|single_sen
make me a new checklist|lists_createoradd|HWU64|single_sen
add something to my list|lists_createoradd|HWU64|single_sen
please add an item in my calendar|lists_createoradd|HWU64|single_sen
please create a new list|lists_createoradd|HWU64|single_sen
put pencil on a new grocery list|lists_createoradd|HWU64|single_sen
please add sugar to my grocery list|lists_createoradd|HWU64|single_sen
create a playlist|lists_createoradd|HWU64|single_sen
add bob to my list of contacts|lists_createoradd|HWU64|single_sen
make list|lists_createoradd|HWU64|single_sen
on my grocery list please add oranges|lists_createoradd|HWU64|single_sen
please add new item to list|lists_createoradd|HWU64|single_sen
start a grocery list|lists_createoradd|HWU64|single_sen
update work out list with new items|lists_createoradd|HWU64|single_sen
create a new list by tomorrow|lists_createoradd|HWU64|single_sen
create a list of jewels to be bought|lists_createoradd|HWU64|single_sen
please find all name start with alphabetic of g and create a list|lists_createoradd|HWU64|single_sen
open up a new list|lists_createoradd|HWU64|single_sen
add the item to a list|lists_createoradd|HWU64|single_sen
make a things to do list|lists_createoradd|HWU64|single_sen
add grocery to list|lists_createoradd|HWU64|single_sen
bring up the grocery list and add|lists_createoradd|HWU64|single_sen
please add list of friends to invite for the party|lists_createoradd|HWU64|single_sen
add the item to the list|lists_createoradd|HWU64|single_sen
can you add cups to my grocery list|lists_createoradd|HWU64|single_sen
add this to a list|lists_createoradd|HWU64|single_sen
create list|lists_createoradd|HWU64|single_sen
please find all name start with alphabetic of a and create a list|lists_createoradd|HWU64|single_sen
i want to start a new list of power tools on sale at true value|lists_createoradd|HWU64|single_sen
edit list|lists_createoradd|HWU64|single_sen
put hamburger on my grocery list|lists_createoradd|HWU64|single_sen
create packing checklist|lists_createoradd|HWU64|single_sen
start a list|lists_createoradd|HWU64|single_sen
can you add gloria to my list of clients|lists_createoradd|HWU64|single_sen
add broccoli to my grocery list|lists_createoradd|HWU64|single_sen
can you create a new list in the playlist|lists_createoradd|HWU64|single_sen
add new item|lists_createoradd|HWU64|single_sen
please create a new list for me|lists_createoradd|HWU64|single_sen
begin a new list|lists_createoradd|HWU64|single_sen
hey i need you to make a list of cricket players of indian team who played for the international team in two thousand and fourteen|lists_createoradd|HWU64|single_sen
create a new list|lists_createoradd|HWU64|single_sen
re add eggs to the list|lists_createoradd|HWU64|single_sen
add car service to my list of things to do today|lists_createoradd|HWU64|single_sen
make a new list for me|lists_createoradd|HWU64|single_sen
open grocery list and add milk|lists_createoradd|HWU64|single_sen
add ashley to the wedding invite list|lists_createoradd|HWU64|single_sen
start me a new list|lists_createoradd|HWU64|single_sen
include this item|lists_createoradd|HWU64|single_sen
my new health check up new list|lists_createoradd|HWU64|single_sen
create a new list of my due bills|lists_createoradd|HWU64|single_sen
add eggs to list|lists_createoradd|HWU64|single_sen
make a list of camera photos|lists_createoradd|HWU64|single_sen
i need more milk|lists_createoradd|HWU64|single_sen
add the post office to my list of errands for saturday|lists_createoradd|HWU64|single_sen
add paav bhaji in menu card|lists_createoradd|HWU64|single_sen
add coffee to the grocery list|lists_createoradd|HWU64|single_sen
buying of groceries new list|lists_createoradd|HWU64|single_sen
add milk to grocery list|lists_createoradd|HWU64|single_sen
add detergent to the list of things i need to buy|lists_createoradd|HWU64|single_sen
add new items in the remainder list|lists_createoradd|HWU64|single_sen
help me start my kitchen list|lists_createoradd|HWU64|single_sen
please add list of things to buy for party|lists_createoradd|HWU64|single_sen
pick up dry cleaning tomorrow|lists_createoradd|HWU64|single_sen
create a list for the following|lists_createoradd|HWU64|single_sen
add new item to list|lists_createoradd|HWU64|single_sen
prepare a new list|lists_createoradd|HWU64|single_sen
set list|lists_createoradd|HWU64|single_sen
select the item|lists_createoradd|HWU64|single_sen
create a list for today's tasks|lists_createoradd|HWU64|single_sen
add grocery shopping to today's to do list|lists_createoradd|HWU64|single_sen
make a list of numbers for me|lists_createoradd|HWU64|single_sen
add new songs to playlist|lists_createoradd|HWU64|single_sen
new list please|lists_createoradd|HWU64|single_sen
please create a list of due payment those who not received more then ten months|lists_createoradd|HWU64|single_sen
add to my groceries|lists_createoradd|HWU64|single_sen
add spent five dollars in my expenses list|lists_createoradd|HWU64|single_sen
make a list about selena gomez concert schedule|lists_createoradd|HWU64|single_sen
start a list of dog names|lists_createoradd|HWU64|single_sen
i finished my to do list|lists_query|HWU64|single_sen
list the items on my shopping list|lists_query|HWU64|single_sen
what are all my lists|lists_query|HWU64|single_sen
display my list|lists_query|HWU64|single_sen
what kind of lists do i have saved|lists_query|HWU64|single_sen
to do list for today please|lists_query|HWU64|single_sen
any sport event is on my list|lists_query|HWU64|single_sen
tell me the list about|lists_query|HWU64|single_sen
how many lists are open|lists_query|HWU64|single_sen
get me to my friends list|lists_query|HWU64|single_sen
tell me what is next on my query|lists_query|HWU64|single_sen
tell me my list names|lists_query|HWU64|single_sen
tell me what's on my holiday list|lists_query|HWU64|single_sen
what is on this specific list|lists_query|HWU64|single_sen
read out the list|lists_query|HWU64|single_sen
what is my grocery list|lists_query|HWU64|single_sen
open my list|lists_query|HWU64|single_sen
what are the current lists i have|lists_query|HWU64|single_sen
count the number of food items on the list|lists_query|HWU64|single_sen
what are my lists so far|lists_query|HWU64|single_sen
can you tell me what the items on my grocery list are|lists_query|HWU64|single_sen
make a list of all the clothing range available on ralph and lauren|lists_query|HWU64|single_sen
can you please tell me what i have on my list|lists_query|HWU64|single_sen
can you find my lists|lists_query|HWU64|single_sen
what is available in your stock of lists|lists_query|HWU64|single_sen
do i have anything on the list|lists_query|HWU64|single_sen
pull up the shopping list|lists_query|HWU64|single_sen
can you read me my lists|lists_query|HWU64|single_sen
list items on my work list|lists_query|HWU64|single_sen
what is on my rap playlist|lists_query|HWU64|single_sen
what does the list contain|lists_query|HWU64|single_sen
what are the list of things i need to buy today|lists_query|HWU64|single_sen
what do i need to get done today|lists_query|HWU64|single_sen
whats on my shopping list|lists_query|HWU64|single_sen
whats on your list right now|lists_query|HWU64|single_sen
what's next on the list|lists_query|HWU64|single_sen
tell me what is on my list|lists_query|HWU64|single_sen
let me hear my list|lists_query|HWU64|single_sen
i do have a to do list for today don't i|lists_query|HWU64|single_sen
how many eggs are on my grocery list|lists_query|HWU64|single_sen
open the list|lists_query|HWU64|single_sen
give me lists|lists_query|HWU64|single_sen
what else do i have on the list|lists_query|HWU64|single_sen
give me the list of the top five safest cars to buy|lists_query|HWU64|single_sen
what's in my list of tasks|lists_query|HWU64|single_sen
list things on my list|lists_query|HWU64|single_sen
what's on the grocery list|lists_query|HWU64|single_sen
give me the shopping list|lists_query|HWU64|single_sen
what are listed|lists_query|HWU64|single_sen
will you please show me my lists|lists_query|HWU64|single_sen
did i make a shopping list|lists_query|HWU64|single_sen
read the list|lists_query|HWU64|single_sen
check my list|lists_query|HWU64|single_sen
evaluate today's schedule|lists_query|HWU64|single_sen
list entry|lists_query|HWU64|single_sen
anything else left on the list|lists_query|HWU64|single_sen
what are the jobs to be done today|lists_query|HWU64|single_sen
recite the schedules of the list|lists_query|HWU64|single_sen
please read me my current lists|lists_query|HWU64|single_sen
read list for me please|lists_query|HWU64|single_sen
check item five on my to do list|lists_query|HWU64|single_sen
what are my available lists|lists_query|HWU64|single_sen
what all lists are available|lists_query|HWU64|single_sen
can you tell me whats on my shopping list|lists_query|HWU64|single_sen
did i add milk to the shopping list|lists_query|HWU64|single_sen
what lists do i have|lists_query|HWU64|single_sen
name the lists available|lists_query|HWU64|single_sen
find list in my pda|lists_query|HWU64|single_sen
read available lists|lists_query|HWU64|single_sen
do i have anything on my to do list|lists_query|HWU64|single_sen
what's the next thing on my list of appointments|lists_query|HWU64|single_sen
what's on my list|lists_query|HWU64|single_sen
tell me items that are on my shopping list|lists_query|HWU64|single_sen
what items did i plan to buy|lists_query|HWU64|single_sen
tell me the name of my lists|lists_query|HWU64|single_sen
what items are on my shopping list|lists_query|HWU64|single_sen
provide what is there on the list|lists_query|HWU64|single_sen
what do i have on my shopping list|lists_query|HWU64|single_sen
what is on my playlist of movies on the the dvr|lists_query|HWU64|single_sen
what do i need to pick up at the grocery store|lists_query|HWU64|single_sen
let me know the list|lists_query|HWU64|single_sen
tell me what is in your list|lists_query|HWU64|single_sen
show me my lists|lists_query|HWU64|single_sen
can you tell me what list i have|lists_query|HWU64|single_sen
open note pad|lists_query|HWU64|single_sen
what is included in the tour's list|lists_query|HWU64|single_sen
tell me about the list|lists_query|HWU64|single_sen
speak all items for to day|lists_query|HWU64|single_sen
read my grocery list|lists_query|HWU64|single_sen
what is on the list for today|lists_query|HWU64|single_sen
read my lists to me|lists_query|HWU64|single_sen
tell me what is on my grocery list for this week|lists_query|HWU64|single_sen
how many events on my list|lists_query|HWU64|single_sen
what are the items on my list|lists_query|HWU64|single_sen
put on the screen the lists i have available|lists_query|HWU64|single_sen
list all the lists on this device|lists_query|HWU64|single_sen
what's on my list to do today|lists_query|HWU64|single_sen
whats on my list for the time being|lists_query|HWU64|single_sen
my party list|lists_query|HWU64|single_sen
do i have anything lists made for christmas shopping|lists_query|HWU64|single_sen
tell me what lists i currently have|lists_query|HWU64|single_sen
what are all my lists please|lists_query|HWU64|single_sen
what is on my shopping list|lists_query|HWU64|single_sen
read that list back to me please|lists_query|HWU64|single_sen
send me the last list uploaded|lists_query|HWU64|single_sen
the list contain what|lists_query|HWU64|single_sen
my list please|lists_query|HWU64|single_sen
pull up list|lists_query|HWU64|single_sen
i have my clothes list|lists_query|HWU64|single_sen
how many lists do i have|lists_query|HWU64|single_sen
please show my list|lists_query|HWU64|single_sen
what groups are listed in my contacts|lists_query|HWU64|single_sen
is there anything left on my list|lists_query|HWU64|single_sen
list my lists please|lists_query|HWU64|single_sen
do i have coffee on the grocery list|lists_query|HWU64|single_sen
do i have anything outstanding on any lists|lists_query|HWU64|single_sen
can i see my work lists|lists_query|HWU64|single_sen
check my to do list|lists_query|HWU64|single_sen
what's on my todo list|lists_query|HWU64|single_sen
what's my to do list for today|lists_query|HWU64|single_sen
display available lists|lists_query|HWU64|single_sen
how many lists do i have in contacts|lists_query|HWU64|single_sen
give me the names of my lists|lists_query|HWU64|single_sen
what list do i have|lists_query|HWU64|single_sen
tell me what is on the list|lists_query|HWU64|single_sen
check out my to do list|lists_query|HWU64|single_sen
tell me what's on my shopping list|lists_query|HWU64|single_sen
what are the names of the lists that i have created|lists_query|HWU64|single_sen
list the lists i have|lists_query|HWU64|single_sen
can i have my list|lists_query|HWU64|single_sen
do i have anything planned for today|lists_query|HWU64|single_sen
what are the titles of the lists in contacts|lists_query|HWU64|single_sen
what is my list|lists_query|HWU64|single_sen
read me back whats on my shopping list|lists_query|HWU64|single_sen
what on my play list|lists_query|HWU64|single_sen
describe your list|lists_query|HWU64|single_sen
what are the names of all my saved lists|lists_query|HWU64|single_sen
what is that on the list|lists_query|HWU64|single_sen
what is on this list|lists_query|HWU64|single_sen
what to do lists do i have|lists_query|HWU64|single_sen
show me what lists are available|lists_query|HWU64|single_sen
there are anything in my list|lists_query|HWU64|single_sen
what lists available|lists_query|HWU64|single_sen
what is on my to do list|lists_query|HWU64|single_sen
what's next on my list|lists_query|HWU64|single_sen
give me all my lists|lists_query|HWU64|single_sen
find the list|lists_query|HWU64|single_sen
what lists are in my notebook|lists_query|HWU64|single_sen
tell me what lists i have|lists_query|HWU64|single_sen
list to do|lists_query|HWU64|single_sen
read out my shopping list for today|lists_query|HWU64|single_sen
what lists are open|lists_query|HWU64|single_sen
what's still on the list|lists_query|HWU64|single_sen
could you open my list app and check for groceries please|lists_query|HWU64|single_sen
read my list to me|lists_query|HWU64|single_sen
please show me the list that i have|lists_query|HWU64|single_sen
give me the details on purchase order|lists_query|HWU64|single_sen
arrange the list in alphabetical order that are available|lists_query|HWU64|single_sen
delete the dog list for me|lists_remove|HWU64|single_sen
delete item on list|lists_remove|HWU64|single_sen
please delete list titled kickball|lists_remove|HWU64|single_sen
remove this list from the others|lists_remove|HWU64|single_sen
please delete the last song that played from the playlist|lists_remove|HWU64|single_sen
remove my grocery list|lists_remove|HWU64|single_sen
take item off list|lists_remove|HWU64|single_sen
please tell me how can i remove the item|lists_remove|HWU64|single_sen
all food items with the prefix dry should be taken away from the list|lists_remove|HWU64|single_sen
remove soccer list from notes|lists_remove|HWU64|single_sen
remove lunch with co workers on thursday|lists_remove|HWU64|single_sen
move buying eggs item to trash from to do list|lists_remove|HWU64|single_sen
delete that item from the list|lists_remove|HWU64|single_sen
delete happy dance playlist|lists_remove|HWU64|single_sen
this item should be removed from list|lists_remove|HWU64|single_sen
i don't want eggs|lists_remove|HWU64|single_sen
i want you to remove the item from the list|lists_remove|HWU64|single_sen
take milk off my grocery list|lists_remove|HWU64|single_sen
delete the item two from the list|lists_remove|HWU64|single_sen
remove a list of employees|lists_remove|HWU64|single_sen
take off this list|lists_remove|HWU64|single_sen
remove that from my list|lists_remove|HWU64|single_sen
delete that item from my list|lists_remove|HWU64|single_sen
erase previous list|lists_remove|HWU64|single_sen
remove grocery list please|lists_remove|HWU64|single_sen
delete this list|lists_remove|HWU64|single_sen
delete call newspaper from my vacation list|lists_remove|HWU64|single_sen
delete bread from shopping list|lists_remove|HWU64|single_sen
remove the second row from the list|lists_remove|HWU64|single_sen
delete my list of appointments for tomorrow|lists_remove|HWU64|single_sen
can you remove my to do list|lists_remove|HWU64|single_sen
find my shopping list and delete it|lists_remove|HWU64|single_sen
i want to cancel the recording i have on the dvr list for this morning|lists_remove|HWU64|single_sen
remove the last item|lists_remove|HWU64|single_sen
delete the following list|lists_remove|HWU64|single_sen
cancel list|lists_remove|HWU64|single_sen
get rid of the wednesday list|lists_remove|HWU64|single_sen
show list items|lists_remove|HWU64|single_sen
remove item from list|lists_remove|HWU64|single_sen
delete shopping list|lists_remove|HWU64|single_sen
remove my list of contacts from work|lists_remove|HWU64|single_sen
take out the milk from the shopping list|lists_remove|HWU64|single_sen
delete list for groceries|lists_remove|HWU64|single_sen
remove night night playlist|lists_remove|HWU64|single_sen
please delete this item|lists_remove|HWU64|single_sen
delete list blank|lists_remove|HWU64|single_sen
remove apple from list|lists_remove|HWU64|single_sen
reset my locations list|lists_remove|HWU64|single_sen
remove my to do list|lists_remove|HWU64|single_sen
remove the list of person starting from letter m in my contact list|lists_remove|HWU64|single_sen
remove my shopping list|lists_remove|HWU64|single_sen
remove apples from my shopping list|lists_remove|HWU64|single_sen
kill item|lists_remove|HWU64|single_sen
remove last played song|lists_remove|HWU64|single_sen
drop it from list|lists_remove|HWU64|single_sen
please delete the shopping list|lists_remove|HWU64|single_sen
delete an item|lists_remove|HWU64|single_sen
remove the guest list i created last week|lists_remove|HWU64|single_sen
i have already given mark his gift today please remove him on my christmas gift list|lists_remove|HWU64|single_sen
delete the list|lists_remove|HWU64|single_sen
cross out bread from shopping list|lists_remove|HWU64|single_sen
remove noodles from the list|lists_remove|HWU64|single_sen
can you remove remove buying eggs item from my to do list|lists_remove|HWU64|single_sen
please remove apples from my grocery list|lists_remove|HWU64|single_sen
delete list|lists_remove|HWU64|single_sen
please clean my shopping list|lists_remove|HWU64|single_sen
remove list of due payment of rajesh|lists_remove|HWU64|single_sen
please delete bananas from my shopping list|lists_remove|HWU64|single_sen
please delete this file|lists_remove|HWU64|single_sen
take that off there|lists_remove|HWU64|single_sen
rearrange that off the list|lists_remove|HWU64|single_sen
please remove sporty event from list|lists_remove|HWU64|single_sen
please remove a list|lists_remove|HWU64|single_sen
please remove dallas from my travel itinerary|lists_remove|HWU64|single_sen
